"Study","Dataset","Reviewer","Order","Family","Species","BirdLife_Species","BirdTree_Species","IUCN_Species","IUCN_Status","Hunting","RR","bin","Hdens","Udens","Traded","Body_Mass","HWI","Kipps_Dist","Lifestyle","Trophic_Level","Activity","PCA_Dim1","PCA_Dim2","Evo_Distinctiveness","Tax_Distinctiveness","Realm","Country","Longitude","Latitude","Dist_Hunters","TravDist","PopDens","Stunting","FoodBiomass","Reserve","CountryNum"
"834",241,"IF","Coraciiformes","Alcedinidae","Lacedo pulchella","Lacedo pulchella","Lacedo pulchella","Lacedo pulchella","LC","C",0.623177733288477,1,0.020383513,0.032708988,"Yes",47.3,22.3,18,"Insessorial","Carnivore","Diurnal",-1.07844176156424,0.209056591246936,19.3176755816367,0.000132910763634686,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Psittaciformes","Psittacidae","Loriculus galgulus","Loriculus galgulus","Loriculus galgulus","Loriculus galgulus","LC","C",0.984018338718919,1,0.138576202,0.140826849,"Yes",28,42.1,33.8,"Insessorial","Herbivore","Diurnal",2.40303445436433,-0.560676206533739,3.22030752957265,0.000101012180362362,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Psittaciformes","Psittacidae","Loriculus galgulus","Loriculus galgulus","Loriculus galgulus","Loriculus galgulus","LC","C",0.983005066029703,1,0.138433506,0.140826849,"Yes",28,42.1,33.8,"Insessorial","Herbivore","Diurnal",2.40303445436433,-0.560676206533739,3.22030752957265,0.000101012180362362,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Timaliidae","Macronus ptilosus","Macronus ptilosus","Macronous ptilosus","Macronus ptilosus","NT","C",0.851953191300168,1,0.071819119,0.084299372,"No",18,9.6,7,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,4.06537764464488,6.3132612726476e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Timaliidae","Macronus ptilosus","Macronus ptilosus","Macronous ptilosus","Macronus ptilosus","NT","C",0.802530747204143,1,0.067652838,0.084299372,"No",18,9.6,7,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,4.06537764464488,6.3132612726476e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron affine","Malacopteron affine","Malacopteron affine","Malacopteron affine","NT","C",5.7913224609232,1,0.332309158,0.057380531,"No",17.1,8.7,6.3,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,2.68196787240183,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron affine","Malacopteron affine","Malacopteron affine","Malacopteron affine","NT","C",11.0396253216967,1,0.633459563,0.057380531,"No",17.1,8.7,6.3,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,2.68196787240183,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron cinereum","Malacopteron cinereum","Malacopteron cinereum","Malacopteron cinereum","LC","C",3.6839187459481,1,0.012853583,0.003489106,"No",18.1,12.3,9.5,"Insessorial","Carnivore","Diurnal",-1.11933757405191,-0.298726502582625,2.57413678217683,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron cinereum","Malacopteron cinereum","Malacopteron cinereum","Malacopteron cinereum","LC","C",6.12718157602549,1,0.021378386,0.003489106,"No",18.1,12.3,9.5,"Insessorial","Carnivore","Diurnal",-1.11933757405191,-0.298726502582625,2.57413678217683,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron magnirostre","Malacopteron magnirostre","Malacopteron magnirostre","Malacopteron magnirostre","LC","C",1.94288146876215,1,0.270440408,0.139195526,"No",19.3,12.9,9.7,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.94040873160736,6.15927929038791e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron magnirostre","Malacopteron magnirostre","Malacopteron magnirostre","Malacopteron magnirostre","LC","C",2.4523974499008,1,0.341362753,0.139195526,"No",19.3,12.9,9.7,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.94040873160736,6.15927929038791e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron magnum","Malacopteron magnum","Malacopteron magnum","Malacopteron magnum","NT","C",1.222107221005,1,0.226640042,0.185450211,"No",27.2,11.8,10,"Insessorial","Carnivore","Diurnal",-1.09215923807259,-0.384928045310626,2.68196787228189,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Malacopteron magnum","Malacopteron magnum","Malacopteron magnum","Malacopteron magnum","NT","C",1.33450144200699,1,0.247483574,0.185450211,"No",27.2,11.8,10,"Insessorial","Carnivore","Diurnal",-1.09215923807259,-0.384928045310626,2.68196787228189,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Piciformes","Picidae","Meiglyptes tristis","Meiglyptes tristis","Meiglyptes tristis","Meiglyptes tristis","EN","C",0.69877481294455,1,0.013967431,0.019988458,"No",31.7,18.4,17.8,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.7916416043126,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Piciformes","Picidae","Meiglyptes tristis","Meiglyptes tristis","Meiglyptes tristis","Meiglyptes tristis","EN","C",0.606635689456385,1,0.012125712,0.019988458,"No",31.7,18.4,17.8,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.7916416043126,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Piciformes","Picidae","Meiglyptes tukki","Meiglyptes tukki","Meiglyptes tukki","Meiglyptes tukki","NT","C",0.70018230384251,1,0.012795053,0.018273888,"No",53.1,15.6,15.2,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,3.7414675692923,9.01894467521086e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Piciformes","Picidae","Meiglyptes tukki","Meiglyptes tukki","Meiglyptes tukki","Meiglyptes tukki","NT","C",0.612315233627349,1,0.01118938,0.018273888,"No",53.1,15.6,15.2,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,3.7414675692923,9.01894467521086e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Piciformes","Picidae","Micropternus brachyurus","Micropternus brachyurus","Celeus brachyurus","Micropternus brachyurus","LC","C",1.02815563729336,1,0.036859796,0.035850405,"No",85.9,17.9,20.9,"Insessorial","Carnivore","Diurnal",-0.852991820896039,-0.135399664859605,4.95924933732407,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Piciformes","Picidae","Micropternus brachyurus","Micropternus brachyurus","Celeus brachyurus","Micropternus brachyurus","LC","C",0.994793113215876,1,0.035663736,0.035850405,"No",85.9,17.9,20.9,"Insessorial","Carnivore","Diurnal",-0.852991820896039,-0.135399664859605,4.95924933732407,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pycnonotidae","Microtarsus atriceps","Brachypodius atriceps","Pycnonotus atriceps","Brachypodius atriceps","LC","C",2.95921835489463,1,0.334119935,0.112908172,"No",25.5,18.1,14.1,"Insessorial","Herbivore","Diurnal",1.34139722348141,-0.255062513289833,14.6893529861929,8.14614357760981e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pycnonotidae","Microtarsus atriceps","Brachypodius atriceps","Pycnonotus atriceps","Brachypodius atriceps","LC","C",4.71541127244536,1,0.532408467,0.112908172,"No",25.5,18.1,14.1,"Insessorial","Herbivore","Diurnal",1.34139722348141,-0.255062513289833,14.6893529861929,8.14614357760981e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Timaliidae","Mixornis gularis","Mixornis gularis","Macronous gularis","Mixornis gularis","LC","C",2.82334406914436,1,0.33273408,0.117851056,"No",11.8,9.3,5.2,"Insessorial","Carnivore","Diurnal",-0.767804031547151,-0.292488789826512,9.2955661845522,6.82514732178119e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Timaliidae","Mixornis gularis","Mixornis gularis","Macronous gularis","Mixornis gularis","LC","C",4.34712612163611,1,0.512313404,0.117851056,"No",11.8,9.3,5.2,"Insessorial","Carnivore","Diurnal",-0.767804031547151,-0.292488789826512,9.2955661845522,6.82514732178119e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Coraciiformes","Meropidae","Nyctyornis amictus","Nyctyornis amictus","Nyctyornis amictus","Nyctyornis amictus","LC","C",0.519620679059942,1,0.109323361,0.210390705,"Yes",71.9,17.6,21.6,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,32.7124452526916,0.000168353633937269,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Coraciiformes","Meropidae","Nyctyornis amictus","Nyctyornis amictus","Nyctyornis amictus","Nyctyornis amictus","LC","C",0.390550514101847,1,0.082168198,0.210390705,"Yes",71.9,17.6,21.6,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,32.7124452526916,0.000168353633937269,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Oriolidae","Oriolus xanthonotus","Oriolus xanthonotus","Oriolus xanthonotus","Oriolus xanthonotus","NT","C",0.462932691387512,1,0.128650574,0.277903411,"Yes",45,25.2,27,"Insessorial","Omnivore","Diurnal",0.638330138471892,-0.26753793880206,11.2965493663509,9.01894467521086e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Oriolidae","Oriolus xanthonotus","Oriolus xanthonotus","Oriolus xanthonotus","Oriolus xanthonotus","NT","C",0.33225047388857,1,0.09233354,0.277903411,"Yes",45,25.2,27,"Insessorial","Omnivore","Diurnal",0.638330138471892,-0.26753793880206,11.2965493663509,9.01894467521086e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Cisticolidae","Orthotomus atrogularis","Orthotomus atrogularis","Orthotomus atrogularis","Orthotomus atrogularis","LC","C",0.44417597471807,1,0.719058698,1.618859954,"Yes",7.7,10.5,4.5,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.32004416530489,7.01473474738623e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Cisticolidae","Orthotomus atrogularis","Orthotomus atrogularis","Orthotomus atrogularis","Orthotomus atrogularis","LC","C",0.309071849460302,1,0.50034404,1.618859954,"Yes",7.7,10.5,4.5,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.32004416530489,7.01473474738623e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Cisticolidae","Orthotomus ruficeps","Orthotomus ruficeps","Orthotomus ruficeps","Orthotomus ruficeps","LC","C",1.0598886469858,1,0.009106134,0.008591595,"Yes",7,12,5.7,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.32004416549487,7.01473474738623e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Cisticolidae","Orthotomus ruficeps","Orthotomus ruficeps","Orthotomus ruficeps","Orthotomus ruficeps","LC","C",1.11414876981515,1,0.009572315,0.008591595,"Yes",7,12,5.7,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.32004416549487,7.01473474738623e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Cisticolidae","Orthotomus sericeus","Orthotomus sericeus","Orthotomus sericeus","Orthotomus sericeus","LC","C",3.49101018764738,1,0.03505626,0.010041867,"No",10.8,7.8,3.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,3.0707926755834,6.47513976681805e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Cisticolidae","Orthotomus sericeus","Orthotomus sericeus","Orthotomus sericeus","Orthotomus sericeus","LC","C",6.0504217990539,1,0.060757531,0.010041867,"No",10.8,7.8,3.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,3.0707926755834,6.47513976681805e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum bicolor","Trichastoma bicolor","Trichastoma bicolor","Pellorneum bicolor","LC","C",1.41250227072176,1,0.255499226,0.180884117,"No",27.2,10.8,9.1,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,2.33096460985188,5.61178779790898e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum bicolor","Trichastoma bicolor","Trichastoma bicolor","Pellorneum bicolor","LC","C",1.62704209679173,1,0.294306073,0.180884117,"No",27.2,10.8,9.1,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,2.33096460985188,5.61178779790898e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum capistratum","Pellorneum capistratum","Pellorneum capistratum","Pellorneum capistratum","LC","C",0.674163208155283,1,0.017692868,0.026244191,"Yes",25.1,7,4.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,7.03636525253013,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum capistratum","Pellorneum capistratum","Pellorneum capistratum","Pellorneum capistratum","LC","C",0.578194008723683,1,0.015174234,0.026244191,"Yes",25.1,7,4.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,7.03636525253013,5.87280118385824e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum malaccense","Trichastoma malaccense","Malacocincla malaccensis","Pellorneum malaccense","NT","C",3.53394308733216,1,0.380576466,0.107691736,"No",21.4,7.4,5,"Generalist","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,6.42824866436832,6.15927929038791e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum malaccense","Trichastoma malaccense","Malacocincla malaccensis","Pellorneum malaccense","NT","C",5.57184287566875,1,0.600041432,0.107691736,"No",21.4,7.4,5,"Generalist","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,6.42824866436832,6.15927929038791e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum rostratum","Trichastoma rostratum","Trichastoma rostratum","Pellorneum rostratum","NT","C",0.679991731573342,1,0.112776747,0.165850174,"No",21,12.7,8.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,3.84634437377192,5.61178779790898e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pellorneidae","Pellorneum rostratum","Trichastoma rostratum","Trichastoma rostratum","Pellorneum rostratum","NT","C",0.562584106785441,1,0.093304672,0.165850174,"No",21,12.7,8.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,3.84634437377192,5.61178779790898e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Campephagidae","Pericrocotus flammeus","Pericrocotus flammeus","Pericrocotus flammeus","Pericrocotus flammeus","LC","C",0.47906231548351,1,0.005345968,0.011159233,"Yes",23.3,28.1,25.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,10.2663008940841,9.71270965022708e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Campephagidae","Pericrocotus flammeus","Pericrocotus flammeus","Pericrocotus flammeus","Pericrocotus flammeus","LC","C",0.354259562462761,1,0.003953265,0.011159233,"Yes",23.3,28.1,25.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,10.2663008940841,9.71270965022708e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Cuculiformes","Cuculidae","Phaenicophaeus curvirostris","Phaenicophaeus curvirostris","Phaenicophaeus curvirostris","Phaenicophaeus curvirostris","LC","C",3.0624403249241,1,0.016168561,0.005279633,"Yes",154,10.7,17.6,"Insessorial","Carnivore","Diurnal",-0.571511580040674,0.787555694490523,19.8185641764702,0.000120252595669478,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Cuculiformes","Cuculidae","Phaenicophaeus curvirostris","Phaenicophaeus curvirostris","Phaenicophaeus curvirostris","Phaenicophaeus curvirostris","LC","C",4.91304225123224,1,0.02593906,0.005279633,"Yes",154,10.7,17.6,"Insessorial","Carnivore","Diurnal",-0.571511580040674,0.787555694490523,19.8185641764702,0.000120252595669478,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Cuculiformes","Cuculidae","Phaenicophaeus diardi","Phaenicophaeus diardi","Phaenicophaeus diardi","Phaenicophaeus diardi","NT","C",1.57874176106622,1,0.011003999,0.006970107,"Yes",62.1,9.8,12.4,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,11.0050079361158,0.000109795848219958,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Cuculiformes","Cuculidae","Phaenicophaeus diardi","Phaenicophaeus diardi","Phaenicophaeus diardi","Phaenicophaeus diardi","NT","C",1.93945932250394,1,0.013518239,0.006970107,"Yes",62.1,9.8,12.4,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,11.0050079361158,0.000109795848219958,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Vangidae","Philentoma pyrhoptera","Philentoma pyrhoptera","Philentoma pyrhoptera","Philentoma pyrhoptera","LC","C",0.840978657970195,1,0.186351894,0.221589326,"No",16.9,9.3,7.5,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,17.429087844165,8.70794658296221e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Vangidae","Philentoma pyrhoptera","Philentoma pyrhoptera","Philentoma pyrhoptera","Philentoma pyrhoptera","LC","C",0.777399029590441,1,0.172263327,0.221589326,"No",16.9,9.3,7.5,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,17.429087844165,8.70794658296221e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Piciformes","Picidae","Picoides canicapillus","Picoides canicapillus","Dendrocopos canicapillus","Picoides canicapillus","LC","C",0.869308598439798,1,0.009270978,0.010664772,"No",25.8,28.3,23.6,"Insessorial","Carnivore","Diurnal",-0.269568771105269,-0.478482326050443,3.96700385028067,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Piciformes","Picidae","Picoides canicapillus","Picoides canicapillus","Dendrocopos canicapillus","Picoides canicapillus","LC","C",0.843993195541358,1,0.009000995,0.010664772,"No",25.8,28.3,23.6,"Insessorial","Carnivore","Diurnal",-0.269568771105269,-0.478482326050443,3.96700385028067,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Piciformes","Picidae","Picus puniceus","Picus puniceus","Picus puniceus","Picus puniceus","LC","C",2.98037087274048,1,0.027327405,0.009169129,"Yes",79.1,23.6,28.2,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,4.48875165583474,9.01894467521086e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Piciformes","Picidae","Picus puniceus","Picus puniceus","Picus puniceus","Picus puniceus","LC","C",4.52154997492128,1,0.041458675,0.009169129,"Yes",79.1,23.6,28.2,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,4.48875165583474,9.01894467521086e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Pittidae","Pitta sordida","Pitta sordida","Pitta sordida","Pitta sordida","LC","C",2.03802866158969,1,0.022697943,0.011137205,"Yes",64.5,17.6,17.5,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.95112416001133,0.000109795848219958,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Pittidae","Pitta sordida","Pitta sordida","Pitta sordida","Pitta sordida","LC","C",2.7595184788284,1,0.030733323,0.011137205,"Yes",64.5,17.6,17.5,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.95112416001133,0.000109795848219958,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Platylophidae","Platylophus galericulatus","Platylophus galericulatus","Platylophus galericulatus","Platylophus galericulatus","NT","C",0.706469852528617,1,0.025930415,0.036704206,"Yes",77.9,12.3,16.8,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,16.1995521546783,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Platylophidae","Platylophus galericulatus","Platylophus galericulatus","Platylophus galericulatus","Platylophus galericulatus","NT","C",0.62272835979615,1,0.02285675,0.036704206,"Yes",77.9,12.3,16.8,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,16.1995521546783,9.35297966318163e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Corvidae","Platysmurus leucopterus","Platysmurus leucopterus","Platysmurus leucopterus","Platysmurus leucopterus","LC","C",0.539202800396785,1,0.241806509,0.448451879,"No",180,15.5,27.7,"Insessorial","Omnivore","Diurnal",0.441289476768507,0.694287920373642,10.9905967378788,8.41768169686347e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Corvidae","Platysmurus leucopterus","Platysmurus leucopterus","Platysmurus leucopterus","Platysmurus leucopterus","LC","C",0.409065867689229,1,0.183446357,0.448451879,"No",180,15.5,27.7,"Insessorial","Omnivore","Diurnal",0.441289476768507,0.694287920373642,10.9905967378788,8.41768169686347e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Timaliidae","Pomatorhinus bornensis","Pomatorhinus montanus","Pomatorhinus montanus","Pomatorhinus montanus","LC","C",0.490035736848673,1,0.762246638,1.555491938,"Yes",28.6,10.8,9.1,"Generalist","Carnivore","Diurnal",-0.269568771105269,-0.478482326050443,3.61611159657997,6.15927929038791e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Timaliidae","Pomatorhinus bornensis","Pomatorhinus montanus","Pomatorhinus montanus","Pomatorhinus montanus","LC","C",0.365321333475147,1,0.568254389,1.555491938,"Yes",28.6,10.8,9.1,"Generalist","Carnivore","Diurnal",-0.269568771105269,-0.478482326050443,3.61611159657997,6.15927929038791e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Dicaeidae","Prionochilus maculatus","Prionochilus maculatus","Prionochilus maculatus","Prionochilus maculatus","LC","C",1.20957910683493,1,0.038103855,0.031501747,"Yes",8,16.6,8.7,"Insessorial","Herbivore","Diurnal",1.78890094044427,0.228680287123113,15.693995340348,8.41768169686347e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
"834",241,"IF","Passeriformes","Dicaeidae","Prionochilus maculatus","Prionochilus maculatus","Prionochilus maculatus","Prionochilus maculatus","LC","C",1.32461345715207,1,0.041727638,0.031501747,"Yes",8,16.6,8.7,"Insessorial","Herbivore","Diurnal",1.78890094044427,0.228680287123113,15.693995340348,8.41768169686347e-05,"Indomalayan","Indonesia",103,-2,0.51,204.2754098,40.60480592,11.49,501.65071413946,0,360
"834",241,"IF","Passeriformes","Dicaeidae","Prionochilus percussus","Prionochilus percussus","Prionochilus percussus","Prionochilus percussus","LC","C",1.08757807244068,1,0.077729033,0.071469842,"Yes",8.5,20,11,"Insessorial","Herbivore","Diurnal",1.78890094044427,0.228680287123113,13.4242370813981,8.41768169686347e-05,"Indomalayan","Indonesia",103,-2,1.97,204.2907916,40.63456756,11.49,499.89900915008,0,360
